Brand;Serie;Color;Location;Fuel;Gear;CEKIS;Year;KM;Galeriden;CC;HP;GARANTI;Price
Fiat;Egea;Beyaz;İzmir;Dizel;Duz;Onden;2017; 79 ;1;1248;95;1;137900
Fiat;Egea;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 61 ;1;1248;95;0;137900
Hyundai;i20;Beyaz;Balıkesir;Benzin;Duz;Onden;2015; 41 ;1;1248;84;0;137900
Kia;Rio;Beyaz;Antalya;Dizel;Duz;Onden;2015; 142 ;1;1396;90;0;137800
Volkswagen;Polo;Beyaz;Kocaeli;Dizel;Yarı;Onden;2014; 139 ;0;1598;90;0;137750
Fiat;Egea;Beyaz;Ankara;Dizel;Duz;Onden;2017; 120 ;1;1248;95;0;137750
Fiat;Egea;Beyaz;Antalya;Dizel;Duz;Onden;2016; 120 ;1;1248;95;0;137750
Fiat;Egea;Beyaz;İstanbul;Dizel;Duz;Onden;2018; 47 ;0;1248;95;1;137750
Suzuki;SX4;Beyaz;Yalova;Dizel;Duz;Onden;2010; 272 ;0;1560;91;0;137500
Opel;Astra;Beyaz;Edirne;Dizel;Duz;Onden;2015; 190 ;0;1598;136;0;137500
Volkswagen;Touran;Beyaz;Antalya;LPG;Yarı;Onden;2010; 165 ;0;1390;140;0;137500
Renault;Fluence;Beyaz;Hatay;Dizel;Yarı;Onden;2015; 160 ;1;1461;110;0;137500
Volkswagen;Jetta;Beyaz;Yozgat;Benzin;Duz;Onden;2012; 159 ;1;1197;105;0;137500
Renault;Fluence;Beyaz;Diyarbakır;Dizel;Duz;Onden;2016; 150 ;1;1461;90;0;137500
Renault;Fluence;Beyaz;Balıkesir;Dizel;Yarı;Onden;2015; 148 ;1;1461;110;0;137500
Opel;Astra;Beyaz;Denizli;LPG;Duz;Onden;2015; 138 ;1;1598;115;0;137500
Hyundai;Accent;Beyaz;Adana;Dizel;Otomatik;Onden;2014; 138 ;1;1582;136;0;137500
Renault;Fluence;Beyaz;Diyarbakır;Dizel;Yarı;Onden;2015; 132 ;1;1461;110;0;137500
Renault;Fluence;Beyaz;Bursa;Dizel;Duz;Onden;2016; 124 ;0;1461;90;0;137500
Fiat;Egea;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 112 ;1;1248;95;0;137500
Citroen;C3;Beyaz;Muğla;Dizel;Duz;Onden;2017; 99 ;1;1560;76;0;137500
Volkswagen;Polo;Beyaz;Ankara;Benzin;Duz;Onden;2014; 94 ;0;1197;90;0;137500
Seat;Ibiza;Beyaz;İstanbul;Benzin;Yarı;Onden;2012; 92 ;0;1197;105;0;137500
Volkswagen;Polo;Beyaz;İstanbul;Benzin;Duz;Onden;2013; 89 ;0;1390;85;0;137500
Chevrolet;Cruze;Beyaz;Kayseri;Benzin;Duz;Onden;2013; 84 ;0;1598;124;0;137500
Renault;Fluence;Beyaz;Ankara;Benzin;Duz;Onden;2012; 77 ;0;1598;110;0;137500
Peugeot;301;Beyaz;Antalya;Dizel;Duz;Onden;2018; 64 ;1;1560;93;0;137500
Nissan;Micra;Beyaz;Samsun;Benzin;Otomatik;Onden;2017; 63 ;1;1198;80;1;137500
Fiat;Egea;Beyaz;Mersin;Dizel;Yarı;Onden;2016; 60 ;0;1598;120;0;137500
Renault;Clio;Beyaz;Balıkesir;Benzin;Otomatik;Onden;2012; 55 ;0;1598;110;0;137500
Renault;Symbol;Beyaz;Mersin;Dizel;Duz;Onden;2017; 46 ;0;1461;90;1;137500
Citroen;C-Elysee;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 37 ;1;1560;93;0;137500
Ford;Fiesta;Beyaz;Mersin;Benzin;Duz;Onden;2014; 27 ;0;1400;100;0;137500
Fiat;Egea;Beyaz;Kocaeli;LPG;Duz;Onden;2019; 20 ;0;1368;95;0;137500
Renault;Symbol;Beyaz;Denizli;LPG;Duz;Onden;2020; 13 ;1;1200;100;0;137500
Renault;Clio;Beyaz;Uşak;Benzin;Duz;Onden;2019; 5 ;1;1149;75;1;137500
Renault;Clio;Beyaz;Erzincan;Benzin;Duz;Onden;2019; 2 ;1;898;90;0;137500
Fiat;Egea;Beyaz;Burdur;Dizel;Duz;Onden;2017; 80 ;1;1248;95;0;137400
Volkswagen;Polo;Beyaz;Antalya;Dizel;Yarı;Onden;2012; 234 ;1;1598;90;0;137000
Ford;Focus;Beyaz;Kayseri;Dizel;Duz;Onden;2013; 184 ;1;1560;95;0;137000
Volkswagen;Jetta;Beyaz;İstanbul;Dizel;Yarı;Onden;2011; 170 ;0;1600;125;0;137000
Hyundai;Accent;Beyaz;Sakarya;Dizel;Yarı;Onden;2015; 160 ;1;1582;136;0;137000
Hyundai;Accent;Beyaz;Ankara;Dizel;Duz;Onden;2015; 137 ;0;1582;136;0;137000
Renault;Fluence;Beyaz;İstanbul;Dizel;Otomatik;Onden;2014; 129 ;1;1600;125;0;137000
Renault;Fluence;Beyaz;Ankara;Dizel;Yarı;Onden;2016; 127 ;0;1461;110;0;137000
Ford;B-Max;Beyaz;Ankara;LPG;Yarı;Onden;2012; 116 ;0;1596;105;0;137000
Renault;Fluence;Beyaz;Yozgat;Dizel;Duz;Onden;2014; 115 ;1;1461;90;0;137000
Opel;Astra;Beyaz;Adana;LPG;Otomatik;Onden;2015; 114 ;0;1364;140;0;137000
Fiat;Egea;Beyaz;Konya;Dizel;Duz;Onden;2017; 110 ;0;1248;95;0;137000
Volkswagen;Polo;Beyaz;İstanbul;Benzin;Duz;Onden;2013; 90 ;0;1390;85;0;137000
Peugeot;207;Beyaz;Adana;Dizel;Duz;Onden;2012; 83 ;0;1360;71;0;137000
Renault;Clio;Beyaz;İstanbul;Dizel;Duz;Onden;2018; 81 ;1;1461;75;0;137000
Hyundai;i20;Beyaz;Ankara;LPG;Otomatik;Onden;2012; 74 ;0;1396;100;0;137000
Peugeot;301;Beyaz;Mersin;Dizel;Duz;Onden;2015; 68 ;0;1560;93;0;137000
Renault;Clio;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 64 ;0;1461;75;1;137000
Renault;Clio;Beyaz;Kocaeli;Dizel;Duz;Onden;2017; 62 ;0;1461;75;0;137000
Fiat;Egea;Beyaz;Antalya;Dizel;Duz;Onden;2018; 43 ;0;1248;95;0;137000
Renault;Clio;Beyaz;Mersin;Benzin;Duz;Onden;2014; 43 ;0;1149;75;0;137000
Fiat;Linea;Beyaz;Trabzon;Dizel;Duz;Onden;2015; 31 ;0;1248;95;0;137000
Fiat;Egea;Beyaz;Mardin;Benzin;Duz;Onden;2020; 7 ;0;1368;95;1;137000
Renault;Clio;Beyaz;İstanbul;Dizel;Yarı;Onden;2015; 130 ;1;1461;90;0;136950
Fiat;Egea;Beyaz;Samsun;Dizel;Duz;Onden;2018; 50 ;1;1248;95;0;136950
Fiat;Egea;Beyaz;Samsun;Dizel;Duz;Onden;2018; 46 ;1;1248;95;0;136950
Fiat;Egea;Beyaz;Samsun;Dizel;Duz;Onden;2018; 39 ;1;1248;95;0;136950
Fiat;Egea;Beyaz;Samsun;Dizel;Duz;Onden;2018; 37 ;1;1248;95;0;136950
Renault;Clio;Beyaz;Kayseri;Dizel;Yarı;Onden;2014; 136 ;1;1461;90;0;136900
Opel;Astra;Beyaz;İstanbul;Dizel;Otomatik;Onden;2016; 112 ;1;1598;136;0;136900
Seat;Ibiza;Beyaz;Bursa;Benzin;Duz;Onden;2016; 77 ;1;1197;90;0;136900
Peugeot;208;Beyaz;İstanbul;Dizel;Duz;Onden;2016; 72 ;1;1800;100;0;136900
Fiat;Egea;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 67 ;1;1248;95;0;136900
Fiat;Egea;Beyaz;Kayseri;Dizel;Duz;Onden;2018; 49 ;1;1400;100;0;136900
Fiat;Egea;Beyaz;Bursa;Dizel;Duz;Onden;2019; 37 ;1;1248;95;0;136850
Fiat;Egea;Beyaz;Ankara;Dizel;Duz;Onden;2016; 102 ;0;1248;95;0;136750
Renault;Clio;Beyaz;Ankara;Dizel;Duz;Onden;2018; 67 ;1;1461;90;0;136750
Hyundai;i20;Beyaz;Bursa;LPG;Otomatik;Onden;2014; 57 ;1;1368;100;0;136750
Citroen;C-Elysee;Beyaz;Samsun;Dizel;Duz;Onden;2018; 55 ;1;1560;100;0;136750
Peugeot;301;Beyaz;Samsun;Dizel;Duz;Onden;2018; 44 ;1;1560;102;0;136750
Opel;Astra;Beyaz;Ankara;Benzin;Duz;Onden;2012; 42 ;0;1598;115;0;136750
BMW;1;Beyaz;İstanbul;Benzin;Otomatik;Arkadan;2009; 174 ;0;1596;116;0;136500
Ford;Focus;Beyaz;Osmaniye;Dizel;Duz;Onden;2010; 150 ;1;1560;110;0;136500
Renault;Fluence;Beyaz;Elazığ;Dizel;Yarı;Onden;2015; 140 ;1;1461;110;0;136500
Ford;Focus;Beyaz;Şırnak;Dizel;Duz;Onden;2015; 131 ;1;1560;95;0;136500
Fiat;Egea;Beyaz;Antalya;Dizel;Duz;Onden;2017; 128 ;1;1248;95;0;136500
Fiat;Egea;Beyaz;Tekirdağ;Dizel;Duz;Onden;2018; 114 ;1;1400;100;0;136500
Hyundai;Accent;Beyaz;Ankara;Dizel;Yarı;Onden;2016; 112 ;1;1582;136;0;136500
Renault;Clio;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 111 ;0;1461;75;0;136500
Volkswagen;Polo;Beyaz;Samsun;Benzin;Yarı;Onden;2011; 91 ;0;1390;85;0;136500
Volkswagen;Scirocco;Beyaz;İstanbul;Benzin;Duz;Onden;2013; 90 ;1;1390;160;0;136500
Citroen;C4;Beyaz;İstanbul;Dizel;Yarı;Onden;2011; 75 ;1;1560;114;0;136500
Fiat;Egea;Beyaz;Antalya;Dizel;Duz;Onden;2017; 59 ;1;1248;95;0;136500
Fiat;Egea;Beyaz;Kahramanmaraş;Benzin;Duz;Onden;2017; 45 ;1;1368;95;0;136500
Citroen;C-Elysee;Beyaz;Mersin;Dizel;Duz;Onden;2017; 43 ;0;1560;93;0;136500
Renault;Symbol;Beyaz;Antalya;Dizel;Duz;Onden;2017; 40 ;0;1461;75;0;136500
Renault;Clio;Beyaz;Bursa;Benzin;Duz;Onden;2020; 14 ;1;898;90;0;136500
Dacia;Sandero;Beyaz;İstanbul;Dizel;Duz;Onden;2018; 39 ;1;1461;75;0;136250
Honda;Civic;Beyaz;Ankara;LPG;Otomatik;Onden;2011; 210 ;0;1595;125;0;136000
Ford;Focus;Beyaz;Antalya;Dizel;Duz;Onden;2012; 195 ;1;1560;115;0;136000
Ford;Focus;Beyaz;Ankara;Dizel;Duz;Onden;2014; 190 ;0;1600;100;0;136000
Peugeot;RCZ;Beyaz;Konya;LPG;Yarı;Onden;2011; 181 ;1;1600;175;0;136000
Renault;Fluence;Beyaz;Diyarbakır;Dizel;Duz;Onden;2016; 140 ;1;1461;90;0;136000
Kia;Ceed;Beyaz;Konya;Dizel;Otomatik;Onden;2012; 133 ;1;1582;128;0;136000
Fiat;Egea;Beyaz;Diyarbakır;Dizel;Duz;Onden;2017; 130 ;0;1248;95;1;136000
Renault;Clio;Beyaz;Ankara;Dizel;Yarı;Onden;2014; 122 ;0;1461;90;0;136000
Volkswagen;Polo;Beyaz;Rize;Benzin;Yarı;Onden;2015; 113 ;0;1197;90;0;136000
Renault;Fluence;Beyaz;İstanbul;Dizel;Yarı;Onden;2014; 112 ;0;1461;110;0;136000
Hyundai;Accent;Beyaz;Van;LPG;Duz;Onden;2016; 105 ;1;1368;100;1;136000
Fiat;Egea;Beyaz;Ankara;Dizel;Duz;Onden;2016; 93 ;1;1248;95;0;136000
Nissan;Micra;Beyaz;İstanbul;Benzin;Yarı;Onden;2015; 82 ;0;1200;100;0;136000
Citroen;C3;Beyaz;İstanbul;Benzin;Yarı;Onden;2015; 62 ;1;1199;83;0;136000
Hyundai;i30;Beyaz;Çanakkale;LPG;Duz;Onden;2015; 51 ;0;1396;100;0;136000
Dacia;Logan;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 40 ;1;1600;100;0;136000
Hyundai;i20;Beyaz;Bursa;Benzin;Duz;Onden;2017; 33 ;0;1248;84;0;136000
Fiat;Egea;Beyaz;Bursa;Benzin;Duz;Onden;2016; 25 ;0;1368;95;0;136000
Fiat;Egea;Beyaz;Antalya;Benzin;Duz;Onden;2020;0;1;1400;100;0;135990
Citroen;C3;Beyaz;Mersin;Dizel;Yarı;Onden;2014; 100 ;1;1398;71;0;135950
Peugeot;301;Beyaz;İstanbul;Dizel;Duz;Onden;2018; 78 ;1;1560;102;0;135950
Renault;Clio;Beyaz;Antalya;Benzin;Duz;Onden;2020; 2 ;1;1200;100;0;135950
Skoda;Rapid;Beyaz;İstanbul;Dizel;Duz;Onden;2013; 193 ;1;1600;125;0;135900
Ford;Focus;Beyaz;İstanbul;Dizel;Duz;Onden;2014; 164 ;1;1600;100;0;135900
Seat;Leon;Beyaz;Konya;Dizel;Duz;Onden;2012; 122 ;1;1598;105;0;135900
Peugeot;301;Beyaz;Kayseri;Dizel;Duz;Onden;2017; 83 ;1;1600;100;0;135900
Hyundai;i20;Beyaz;Balıkesir;Benzin;Duz;Onden;2015; 79 ;1;1400;100;0;135900
Fiat;Egea;Beyaz;Bursa;Dizel;Duz;Onden;2018; 29 ;1;1248;95;0;135900
Kia;Rio;Beyaz;Antalya;Dizel;Duz;Onden;2015; 145 ;1;1396;90;0;135850
Volkswagen;Polo;Beyaz;İstanbul;Dizel;Duz;Onden;2015; 85 ;0;1422;75;0;135800
Citroen;C5;Beyaz;Gaziantep;Dizel;Yarı;Onden;2014; 255 ;1;1560;117;0;135750
Renault;Clio;Beyaz;Kocaeli;Dizel;Yarı;Onden;2016; 151 ;1;1600;100;0;135750
Opel;Astra;Beyaz;Gaziantep;Dizel;Duz;Onden;2014; 147 ;0;1598;136;0;135750
Ford;Focus;Beyaz;İstanbul;Dizel;Duz;Onden;2013; 145 ;1;1560;95;0;135750
Ford;Fiesta;Beyaz;Denizli;Dizel;Duz;Onden;2017; 110 ;1;1498;75;0;135750
Fiat;Egea;Beyaz;Ankara;Dizel;Duz;Onden;2016; 109 ;0;1248;95;1;135750
Fiat;Egea;Beyaz;İzmir;Dizel;Duz;Onden;2018; 97 ;1;1248;95;0;135750
Fiat;Egea;Beyaz;Ankara;Dizel;Duz;Onden;2016; 97 ;1;1248;95;0;135750
Renault;Clio;Beyaz;Kilis;Dizel;Yarı;Onden;2017; 95 ;1;1461;90;0;135750
Renault;Clio;Beyaz;İstanbul;Dizel;Duz;Onden;2018; 75 ;1;1461;75;0;135750
Opel;Corsa;Beyaz;İstanbul;Benzin;Otomatik;Onden;2016; 63 ;0;1398;90;0;135750
Renault;Symbol;Beyaz;Kocaeli;LPG;Duz;Onden;2020;0;1;1400;100;0;135750
Renault;Symbol;Beyaz;Kocaeli;LPG;Duz;Onden;2020;0;1;1200;100;0;135750
Volkswagen;Golf;Beyaz;Antalya;Dizel;Duz;Onden;2011; 231 ;0;1598;105;0;135500
Ford;Fiesta;Beyaz;Denizli;Dizel;Duz;Onden;2012; 178 ;1;1398;70;0;135500
Renault;Fluence;Beyaz;İstanbul;Dizel;Duz;Onden;2014; 176 ;0;1461;90;0;135500
Ford;Focus;Beyaz;İstanbul;Dizel;Duz;Onden;2014; 171 ;0;1600;100;0;135500
Alfa;Romeo;Beyaz;İzmir;Dizel;Duz;Onden;2012; 165 ;0;1598;105;0;135500
Ford;Fiesta;Beyaz;Denizli;Dizel;Duz;Onden;2012; 158 ;0;1398;70;0;135500
Hyundai;Accent;Beyaz;İstanbul;Dizel;Otomatik;Onden;2014; 153 ;0;1582;136;0;135500
Volkswagen;Polo;Beyaz;İstanbul;Dizel;Duz;Onden;2012; 107 ;0;1199;75;0;135500
Peugeot;301;Beyaz;Ankara;Dizel;Duz;Onden;2018; 55 ;0;1560;102;0;135500
Renault;Clio;Beyaz;İzmir;Dizel;Duz;Onden;2018; 40 ;1;1461;75;1;135500
Dacia;Logan;Beyaz;Muğla;Dizel;Duz;Onden;2015; 39 ;1;1461;75;0;135500
Renault;Clio;Beyaz;Kahramanmaraş;Dizel;Duz;Onden;2018; 29 ;0;1461;90;1;135500
Citroen;C5;Beyaz;Gaziantep;Dizel;Yarı;Onden;2014; 255 ;1;1560;117;0;135250
Opel;Meriva;Beyaz;Antalya;LPG;Otomatik;Onden;2012; 91 ;1;1364;120;0;135250
Mercedes;-;Beyaz;Niğde;LPG;Otomatik;Arkadan;2000; 406 ;0;1998;186;0;135000
Renault;Clio;Beyaz;Hatay;Dizel;Otomatik;Onden;2017; 305 ;1;1600;100;0;135000
Citroen;C5;Beyaz;Ankara;Dizel;Duz;Onden;2012; 226 ;1;1600;125;0;135000
Honda;Civic;Beyaz;Kayseri;LPG;Otomatik;Onden;2010; 226 ;0;1595;125;1;135000
Fiat;500;Beyaz;Sakarya;Dizel;Yarı;Onden;2014; 226 ;0;1248;85;0;135000
Renault;Megane;Beyaz;İstanbul;Dizel;Yarı;Onden;2014; 220 ;1;1461;110;0;135000
Opel;Insignia;Beyaz;Malatya;LPG;Duz;Onden;2010; 217 ;1;1598;180;0;135000
Renault;Fluence;Beyaz;İstanbul;Dizel;Duz;Onden;2013; 213 ;0;1461;90;0;135000
Alfa;Romeo;Beyaz;İstanbul;LPG;Duz;Onden;2011; 211 ;0;1368;120;0;135000
Volkswagen;Jetta;Beyaz;Eskişehir;Dizel;Duz;Onden;2010; 209 ;0;1598;105;0;135000
Mercedes;-;Beyaz;İstanbul;Dizel;Duz;Arkadan;2005; 209 ;0;2148;150;0;135000
Ford;Mondeo;Beyaz;Tekirdağ;Dizel;Duz;Onden;2012; 207 ;0;1560;115;0;135000
Ford;Focus;Beyaz;Ankara;LPG;Yarı;Onden;2012; 197 ;0;1596;125;0;135000
Honda;Civic;Beyaz;Şanlıurfa;LPG;Duz;Onden;2012; 195 ;0;1595;125;0;135000
Peugeot;508;Beyaz;Tekirdağ;Dizel;Yarı;Onden;2012; 193 ;1;1560;114;0;135000
Renault;Fluence;Beyaz;İstanbul;Dizel;Yarı;Onden;2016; 190 ;0;1461;110;0;135000
Renault;Fluence;Beyaz;Antalya;Dizel;Yarı;Onden;2013; 185 ;0;1461;110;0;135000
Volkswagen;Polo;Beyaz;Erzurum;Dizel;Duz;Onden;2015; 184 ;1;1422;75;0;135000
Ford;Focus;Beyaz;Muğla;Dizel;Duz;Onden;2012; 184 ;0;1560;115;0;135000
Seat;Leon;Beyaz;İstanbul;Dizel;Yarı;Onden;2012; 175 ;0;1598;105;0;135000
Opel;Insignia;Beyaz;Denizli;LPG;Duz;Onden;2012; 169 ;1;1364;140;0;135000
Volkswagen;Scirocco;Beyaz;Çanakkale;Benzin;Duz;Onden;2011; 169 ;0;1390;160;0;135000
Ford;Focus;Beyaz;Balıkesir;Dizel;Duz;Onden;2012; 166 ;0;1560;115;0;135000
Volkswagen;Scirocco;Beyaz;İstanbul;Benzin;Duz;Onden;2012; 166 ;0;1390;122;0;135000
Renault;Clio;Beyaz;Kocaeli;Dizel;Yarı;Onden;2014; 165 ;0;1461;90;0;135000
Seat;Leon;Beyaz;Samsun;Dizel;Yarı;Onden;2011; 165 ;1;1598;105;0;135000
Citroen;C5;Beyaz;Sakarya;Dizel;Duz;Onden;2011; 163 ;0;1560;111;0;135000
Renault;Fluence;Beyaz;Kayseri;Dizel;Yarı;Onden;2015; 156 ;0;1461;110;0;135000
Renault;Fluence;Beyaz;Denizli;Dizel;Yarı;Onden;2015; 156 ;1;1461;110;0;135000
Ford;Focus;Beyaz;Mardin;LPG;Duz;Onden;2013; 154 ;0;1596;125;0;135000
Seat;Leon;Beyaz;Bartın;Dizel;Yarı;Onden;2012; 154 ;0;1598;105;0;135000
Volkswagen;Polo;Beyaz;Van;Dizel;Duz;Onden;2016; 150 ;1;1422;75;0;135000
Ford;Focus;Beyaz;Şanlıurfa;Dizel;Duz;Onden;2016; 148 ;1;1560;95;0;135000
Hyundai;Accent;Beyaz;Gaziantep;Dizel;Yarı;Onden;2016; 148 ;1;1582;136;0;135000
Renault;Fluence;Beyaz;Denizli;Dizel;Yarı;Onden;2015; 147 ;1;1461;110;0;135000
Fiat;Egea;Beyaz;Yozgat;Dizel;Duz;Onden;2016; 145 ;1;1248;95;0;135000
Renault;Megane;Beyaz;Ankara;Dizel;Otomatik;Onden;2011; 143 ;0;1600;125;0;135000
Hyundai;Accent;Beyaz;Rize;Dizel;Yarı;Onden;2016; 134 ;1;1582;136;0;135000
Seat;Leon;Beyaz;İstanbul;Dizel;Duz;Onden;2011; 132 ;0;1598;105;0;135000
Opel;Astra;Beyaz;Bursa;Dizel;Duz;Onden;2012; 131 ;0;1400;100;0;135000
Volkswagen;Polo;Beyaz;Şanlıurfa;Dizel;Duz;Onden;2015; 130 ;1;1422;75;0;135000
Volkswagen;Jetta;Beyaz;Sakarya;Benzin;Duz;Onden;2012; 130 ;1;1390;122;0;135000
Renault;Fluence;Beyaz;Mersin;Dizel;Duz;Onden;2014; 129 ;0;1461;90;0;135000
Hyundai;Accent;Beyaz;Kocaeli;Dizel;Otomatik;Onden;2015; 127 ;0;1582;136;0;135000
Seat;Altea;Beyaz;Konya;Dizel;Yarı;Onden;2011; 127 ;1;1598;105;0;135000
Hyundai;Accent;Beyaz;Aydın;Dizel;Duz;Onden;2015; 126 ;0;1582;136;0;135000
Hyundai;Accent;Beyaz;Bursa;Dizel;Otomatik;Onden;2013; 125 ;1;1582;128;0;135000
Fiat;Egea;Beyaz;Adana;Dizel;Duz;Onden;2017; 121 ;0;1248;95;0;135000
Renault;Fluence;Beyaz;İstanbul;Dizel;Duz;Onden;2013; 117 ;1;1461;90;0;135000
Dacia;Lodgy;Beyaz;İstanbul;Dizel;Duz;Onden;2014; 115 ;0;1461;110;0;135000
Renault;Fluence;Beyaz;İstanbul;Dizel;Duz;Onden;2015; 115 ;0;1461;90;0;135000
Fiat;Egea;Beyaz;Manisa;Dizel;Duz;Onden;2016; 114 ;0;1248;95;0;135000
Fiat;Egea;Beyaz;Burdur;Dizel;Duz;Onden;2017; 114 ;1;1248;95;0;135000
Hyundai;Accent;Beyaz;İstanbul;Dizel;Otomatik;Onden;2014; 114 ;0;1582;128;0;135000
Volkswagen;Golf;Beyaz;İzmir;LPG;Duz;Onden;2012; 114 ;0;1595;102;0;135000
Ford;Focus;Beyaz;Denizli;LPG;Yarı;Onden;2013; 112 ;1;1596;125;0;135000
Citroen;C4;Beyaz;Ankara;Dizel;Duz;Onden;2012; 102 ;0;1560;114;0;135000
Citroen;C3;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 99 ;1;1560;76;0;135000
Hyundai;i20;Beyaz;Manisa;LPG;Duz;Onden;2014; 99 ;0;1248;84;0;135000
Volkswagen;Jetta;Beyaz;Konya;LPG;Duz;Onden;2012; 97 ;1;1197;105;0;135000
Seat;Ibiza;Beyaz;Bursa;Benzin;Duz;Onden;2015; 96 ;0;1197;90;0;135000
Volkswagen;Polo;Beyaz;Adıyaman;LPG;Duz;Onden;2011; 94 ;1;1390;85;0;135000
Ford;Focus;Beyaz;Mersin;Benzin;Duz;Onden;2011; 94 ;0;1596;100;0;135000
Renault;Clio;Beyaz;İzmir;Dizel;Duz;Onden;2017; 93 ;0;1461;75;0;135000
Citroen;C-Elysee;Beyaz;Tekirdağ;Dizel;Duz;Onden;2012; 92 ;0;1560;93;0;135000
Renault;Clio;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 91 ;0;1461;75;0;135000
Fiat;Egea;Beyaz;İstanbul;Dizel;Duz;Onden;2018; 90 ;0;1248;95;0;135000
Hyundai;Accent;Beyaz;Hatay;Dizel;Otomatik;Onden;2014; 90 ;0;1582;128;0;135000
Renault;Clio;Beyaz;İstanbul;Benzin;Duz;Onden;2016; 88 ;1;1149;75;1;135000
Hyundai;Accent;Beyaz;Trabzon;Dizel;Duz;Onden;2015; 88 ;0;1582;136;0;135000
Seat;Ibiza;Beyaz;Kırıkkale;Benzin;Duz;Onden;2015; 88 ;0;1197;90;0;135000
Hyundai;i20;Beyaz;Tekirdağ;Benzin;Duz;Onden;2016; 86 ;1;1248;84;0;135000
Kia;Rio;Beyaz;Şırnak;Dizel;Duz;Onden;2015; 84 ;0;1396;90;0;135000
Citroen;C-Elysee;Beyaz;Gaziantep;Dizel;Duz;Onden;2017; 83 ;0;1800;150;1;135000
Renault;Symbol;Beyaz;Samsun;Dizel;Duz;Onden;2017; 83 ;0;1461;90;0;135000
Fiat;Egea;Beyaz;Erzurum;Dizel;Duz;Onden;2017; 82 ;0;1248;95;0;135000
Renault;Megane;Beyaz;Kocaeli;Dizel;Duz;Onden;2011; 80 ;0;1461;85;0;135000
Renault;Megane;Beyaz;İstanbul;Benzin;Yarı;Arkadan;2012; 78 ;0;1600;100;0;135000
Nissan;Micra;Beyaz;İstanbul;Benzin;Yarı;Onden;2015; 73 ;0;1200;100;0;135000
Fiat;Egea;Beyaz;Antalya;Dizel;Duz;Onden;2017; 72 ;0;1248;95;0;135000
Skoda;Rapid;Beyaz;İstanbul;Benzin;Duz;Onden;2015; 71 ;0;1198;75;0;135000
Fiat;500;Beyaz;İstanbul;Benzin;Yarı;Onden;2010; 71 ;0;1368;100;0;135000
Skoda;Rapid;Beyaz;Kocaeli;Benzin;Duz;Onden;2015; 68 ;0;1198;75;0;135000
Hyundai;i20;Beyaz;Bursa;Dizel;Duz;Onden;2017; 67 ;0;1396;90;0;135000
Opel;Astra;Beyaz;Konya;Benzin;Duz;Onden;2013; 67 ;0;1598;115;0;135000
Peugeot;301;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 64 ;1;1600;100;0;135000
Opel;Astra;Beyaz;İstanbul;Benzin;Duz;Onden;2017; 63 ;0;1598;115;1;135000
Fiat;Egea;Beyaz;Batman;LPG;Duz;Onden;2017; 61 ;0;1368;95;1;135000
Kia;Rio;Beyaz;Adana;LPG;Otomatik;Onden;2018; 52 ;0;1368;100;0;135000
Renault;Clio;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 51 ;0;1461;75;0;135000
Hyundai;i20;Beyaz;İstanbul;LPG;Duz;Onden;2017; 41 ;0;1248;84;1;135000
Fiat;Linea;Beyaz;İstanbul;Dizel;Duz;Onden;2017; 36 ;0;1248;95;0;135000
Fiat;Egea;Beyaz;Antalya;Dizel;Duz;Onden;2017; 35 ;1;1248;95;0;135000
Fiat;Egea;Beyaz;Aydın;Benzin;Duz;Onden;2019; 23 ;1;1368;95;1;135000
Hyundai;i20;Beyaz;Gaziantep;Benzin;Duz;Onden;2015; 20 ;0;1248;84;0;135000
Hyundai;Accent;Beyaz;Gaziantep;Benzin;Otomatik;Onden;2013; 18 ;1;1396;108;0;135000
Dacia;Logan;Beyaz;İzmir;LPG;Duz;Onden;2020; 10 ;1;898;90;0;135000
Fiat;Egea;Beyaz;Kayseri;LPG;Duz;Onden;2019; 10 ;0;1368;95;1;135000
Fiat;Egea;Beyaz;Tekirdağ;Benzin;Duz;Onden;2019; 8 ;0;1368;95;1;135000
Fiat;Egea;Beyaz;Bursa;Benzin;Duz;Onden;2020; 8 ;0;1368;95;1;135000
Renault;Clio;Beyaz;Manisa;Benzin;Duz;Onden;2019; 5 ;1;898;90;0;135000
Fiat;Egea;Beyaz;Mardin;Benzin;Duz;Onden;2020; 2 ;1;1368;95;1;135000
Fiat;Egea;Beyaz;Ankara;Benzin;Duz;Onden;2020; 1 ;0;1400;100;1;135000
Hyundai;i20;Beyaz;Ankara;Dizel;Duz;Onden;2015; 153 ;1;1396;90;0;134950
Renault;Symbol;Beyaz;İstanbul;LPG;Duz;Onden;2020;0;1;1200;100;0;134950
Opel;Corsa;Beyaz;İstanbul;Benzin;Otomatik;Onden;2014; 85 ;1;1364;100;0;134900
